DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GM201900000011,GMGE81FL,GM,2019.0,11.0,GM2019DHS,39436.41015625,46347.77734375,54503.71875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.46761735280354816,0.5176723798116049,0.55306609471639,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,60.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.687917709350586,36.32133102416992,-1.0,13.714676856994629,0.0,25.898365020751953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,15.586849757603236,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,905.150390625,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.666666666666664,5.0,862.6705729166666,1011.2706705729166,1188.499267578125,1397.6427408854167,27405.302734375,24675.900390625,22572.44921875,20968.49609375,10123.255859375,9004.5791015625,8125.84912109375,7440.4189453125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000012,GMGE81FL,GM,2019.0,12.0,GM2019DHS,41797.5703125,49122.7421875,57767.0,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.3826377153396606,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,62.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.687917709350586,36.32133102416992,-1.0,13.714676856994629,0.0,25.898365020751953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,12.783477783203125,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.25,5.0,708.1547241210938,830.1385498046875,975.6231689453125,1147.3062744140625,27405.302734375,24675.900390625,22572.447265625,20968.494140625,8098.6046875,7203.66328125,6500.6796875,5952.33515625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000013,GMGE81FL,GM,2019.0,13.0,GM2019DHS,39436.41015625,46347.77734375,54503.71875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3859076201915741,0.43535804748535156,0.47762423753738403,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,60.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.687917709350586,36.32133102416992,-1.0,13.714676856994629,0.0,25.898365020751953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,12.783477783203125,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.25,5.0,862.6705729166666,1011.2706705729166,1188.4993489583333,1397.6427408854167,27405.302734375,24675.900390625,22572.447265625,20968.494140625,8098.6046875,7203.66328125,6500.6796875,5952.33515625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000014,GMGE81FL,GM,2019.0,14.0,GM2019DHS,42283.4765625,49693.8046875,58438.55078125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.35071301460266113,0.3882542848587036,0.41547250747680664,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,60.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,13.260421752929688,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.0,5.0,708.1547241210938,830.1385498046875,975.6231689453125,1147.3062744140625,27405.302734375,24675.900390625,22572.447265625,20968.494140625,8098.6046875,7203.66328125,6500.6796875,5952.33515625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000015,GMGE81FL,GM,2019.0,15.0,GM2019DHS,44644.63671875,52468.765625,61701.83203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.3826377153396606,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,61.666666666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,11.558984929865057,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.6,5.0,607.095849609375,711.671728515625,836.39462890625,983.57734375,27405.302734375,24675.900390625,22572.447265625,20968.494140625,6748.837239583333,6003.052734375,5417.233072916667,4960.279296875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000016,GMGE81FL,GM,2019.0,16.0,GM2019DHS,44644.63671875,52468.765625,61701.83203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.3826377153396606,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,61.666666666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,11.558984929865057,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.6,5.0,607.095849609375,711.671728515625,836.39462890625,983.57724609375,27405.302734375,24675.900390625,22572.447265625,20968.494140625,6748.837239583333,6003.052734375,5417.233072916667,4960.279296875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000017,GMGE81FL,GM,2019.0,17.0,GM2019DHS,44644.63671875,52468.765625,61701.83203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.3826377153396606,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,61.666666666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,11.761975969587054,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.6,5.0,607.095849609375,711.671728515625,836.39462890625,983.57724609375,27405.302734375,24675.900390625,22572.447265625,20968.494140625,6748.837239583333,6003.052734375,5417.233072916667,4960.279296875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000018,GMGE81FL,GM,2019.0,18.0,GM2019DHS,39436.41015625,46347.77734375,54503.71875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.35071301460266113,0.3882542848587036,0.41547250747680664,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,62.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.687917709350586,36.32133102416992,-1.0,13.714676856994629,0.0,25.898365020751953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,12.783477783203125,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.25,5.0,862.6705729166666,1011.2706705729166,1188.4993489583333,1397.6427408854167,27405.302734375,24675.900390625,22572.447265625,20968.494140625,8098.6046875,7203.66328125,6500.6796875,5952.33515625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000019,GMGE81FL,GM,2019.0,19.0,GM2019DHS,49646.91015625,58347.703125,68615.296875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.26516189575195315,0.29227685928344727,0.315541672706604,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,62.0,1337.6707763671875,3,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.543314615885417,48.37899271647135,-1.0,13.768070220947266,0.0,28.391863505045574,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,9.130429194523739,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,821.9521484375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,1.0,1.0,1.0,26.330909729003906,26.938180923461914,24.64181900024414,25.26727294921875,24.092727661132812,27.600000381469727,27.727272033691406,26.28363609313965,27.127273559570312,26.638181686401367,27.72909164428711,27.254545211791992,31.571428571428573,4.333333333333333,608.15947265625,712.91865234375,837.86005859375,985.30048828125,27429.859375,24702.87890625,22601.8203125,21000.09375,5065.53125,4506.57763671875,4067.5927734375,3725.2314453125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000020,GMGE81FL,GM,2019.0,20.0,GM2019DHS,44644.63671875,52468.765625,61701.83203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.3826377153396606,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,61.666666666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,12.783477783203125,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.6,5.0,708.1547241210938,830.1385498046875,975.6231689453125,1147.3062744140625,27405.302734375,24675.900390625,22572.447265625,20968.494140625,6748.837239583333,6003.052734375,5417.233072916667,4960.279296875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000021,GMGE81FL,GM,2019.0,21.0,GM2019DHS,44644.63671875,52468.765625,61701.83203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.3826377153396606,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,61.666666666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,11.099038828974185,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.6,5.0,607.095849609375,711.671728515625,836.39462890625,983.57724609375,27405.302734375,24675.900390625,22572.447265625,20968.494140625,6748.837239583333,6003.052734375,5417.233072916667,4960.279296875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000022,GMGE81FL,GM,2019.0,22.0,GM2019DHS,44644.63671875,52468.765625,61701.83203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.3826377153396606,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,61.666666666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,11.099040155825408,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.6,5.0,607.095849609375,711.671728515625,836.39462890625,983.57724609375,27405.302734375,24675.900390625,22572.447265625,20968.494140625,6748.837239583333,6003.052734375,5417.233072916667,4960.279296875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000023,GMGE81FL,GM,2019.0,23.0,GM2019DHS,39436.41015625,46347.77734375,54503.71875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.46761735280354816,0.5176723798116049,0.55306609471639,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,60.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.687917709350586,36.32133102416992,-1.0,13.714676856994629,0.0,25.898365020751953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,14.898030598958334,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,905.150390625,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.666666666666664,5.0,862.6705729166666,1011.2706705729166,1188.4993489583333,1397.6427408854167,27405.302734375,24675.900390625,22572.44921875,20968.49609375,10123.2568359375,9004.5791015625,8125.84912109375,7440.41845703125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000024,GMGE81FL,GM,2019.0,24.0,GM2019DHS,41797.5703125,49122.7421875,57767.0,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.3087260961532593,0.34828643798828124,0.38263773918151855,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,62.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.687917709350586,36.32133102416992,-1.0,13.714676856994629,0.0,25.898365020751953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,12.783477783203125,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.25,5.0,607.095849609375,711.671728515625,836.39462890625,983.57734375,27405.302734375,24675.900390625,22572.447265625,20968.494140625,8098.6046875,7203.66328125,6500.6796875,5952.33515625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000025,GMGE81FL,GM,2019.0,25.0,GM2019DHS,44644.640625,52468.765625,61701.83203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.35071301460266113,0.3882542848587036,0.41547250747680664,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,61.666666666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.565216541290283,37.87138366699219,-1.0,14.247730255126953,0.0,26.482440948486328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,12.627364309210526,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3390469253063202,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.6,5.0,708.1547241210938,830.1385498046875,975.6231689453125,1147.3062744140625,27405.302734375,24675.900390625,22572.44921875,20968.49609375,6748.837239583333,6003.052734375,5417.232747395833,4960.279296875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000026,GMGE81FL,GM,2019.0,26.0,GM2019DHS,39436.41015625,46347.77734375,54503.71875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.46761735280354816,0.5176723798116049,0.55306609471639,-9999,-9999,-9999,-9999,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,60.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.687917709350586,36.32133102416992,-1.0,13.714676856994629,0.0,25.898365020751953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,12.783477783203125,-9999,-9999,-9999,-9999,4.625,4.75,4.7833333015441895,4.5916666984558105,603.43359375,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,2.0,2.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.666666666666664,5.0,862.6705729166666,1011.2706705729166,1188.4993489583333,1397.6427408854167,27405.302734375,24675.900390625,22572.447265625,20968.494140625,10123.255859375,9004.5791015625,8125.849609375,7440.4189453125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
